gene_id,SRR9654972,SRR9654980,SRR9654983,SRR9654984,SRR9654985,SRR9654987,SRR9654988,SRR9654989,SRR9654990,SRR9654993,SRR9654994,SRR9654995,SRR9654996,SRR9654997,SRR9654998,SRR9655000,SRR9655004,SRR9655005,SRR9655008,SRR9655009,SRR9655010,SRR9655012,SRR9655013,SRR9655014,SRR9655015,SRR9655018,SRR9655019,SRR9655020,SRR9655021,SRR9655022,SRR9655023,SRR9655025,SRR9655029,SRR9655030
K09478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09482,0,28,0,0,0,0,54,0,43,0,0,0,0,0,0,0,0,4,14,0,2,0,0,22,51,0,25,0,0,0,30,5,47,9
K09483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09516,3,1,0,0,0,11,10,1,15,27,27,19,0,0,0,102,0,30,12,4,0,0,33,0,21,2,55,0,10,62,1,0,0,0
K09518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09607,4,5,5,9,7,12,1,21,51,4,4,0,19,5,0,4,3,42,26,6,0,6,13,8,112,24,56,6,15,168,10,5,7,3
K09612,952,2,0,0,0,390,0,0,18,0,0,0,0,118,0,0,11,1,14,28,254,407,0,108,50,3,127,3,18,4,0,0,0,0
K09613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09680,8,0,2,1,3,56,7,26,12,211,56,87,0,0,0,47,7,133,105,0,1,11,30,18,8,1,73,7,5,82,4,24,8,0
K09681,11,38,45,137,18,4,31,105,22,80,77,37,84,80,62,43,52,23,7,43,5,4,10,11,74,0,39,38,67,38,2,6,4,2
K09684,34,94,15,199,23,3,55,8,22,7,29,7,43,32,29,31,11,7,219,43,1,7,15,47,173,23,47,47,122,82,16,33,39,71
K09685,3,64,53,2,10,64,88,54,84,3,14,0,22,10,81,40,1,38,73,118,15,1940,13,188,210,27,105,28,57,48,91,72,81,20
K09688,0,0,0,1,0,126,0,0,2,0,0,0,0,76,0,0,0,0,2,0,0,210,0,9,0,0,65,0,0,1,0,0,0,0
K09689,0,1,0,0,0,328,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,2,0,103,0,0,2,0,0,0,0
K09690,722,290,231,1189,462,235,832,589,335,454,701,243,171,531,573,597,316,198,360,398,204,197,641,244,489,834,256,755,382,370,349,316,707,670
K09691,524,232,223,1089,677,252,543,612,1264,518,629,206,421,772,652,564,349,333,183,361,226,90,652,391,275,463,165,650,1240,317,321,360,504,1033
K09692,63,207,106,506,281,159,402,602,833,130,166,94,375,387,253,52,103,16,24,85,106,24,11,0,56,103,42,131,564,39,44,18,343,887
K09693,18,0,3,250,19,17,62,155,5,47,18,12,69,139,14,1,23,2,6,12,4,7,0,0,26,3,0,45,3,1,6,8,12,225
K09694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09696,47,14,1,115,13,121,99,25,11,36,125,2,44,13,1,49,156,8,13,0,10,83,2,15,16,36,124,24,61,208,6,65,48,4
K09697,22,2,0,69,0,80,22,2,6,8,89,0,5,6,0,2,0,0,3,0,0,31,2,12,0,0,18,17,47,97,0,26,36,0
K09698,5,1,9,8,0,34,2,107,8,0,5,0,2,20,24,32,1,30,3,116,4,20,6,190,137,23,7,12,0,76,13,24,0,7
K09699,0,0,0,0,0,8,0,1,10,0,0,0,0,1,0,0,0,0,0,37,0,1,0,18,11,14,0,1,0,0,0,0,0,0
K09700,21,1,12,15,30,8,16,35,41,12,2,4,56,19,22,7,44,38,65,6,5,8,1,19,115,25,34,1,25,5,21,88,27,20
K09701,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,10,0,5,23,13,0,0,0,0,0,0,0,0
K09702,124,18,23,72,169,50,38,101,63,66,79,50,358,168,46,159,21,8,61,185,57,204,485,11,24,103,22,227,15,53,12,30,404,476
K09703,101,206,75,218,35,22,40,62,309,1,14,294,172,42,10,13,127,13,481,41,68,36,30,730,157,98,241,55,326,229,109,51,312,80
K09704,145,165,157,143,221,289,130,342,1242,1220,333,796,135,75,146,576,268,262,146,250,285,25,671,375,283,519,322,155,357,371,136,277,102,104
K09705,13,390,193,8,46,5,32,51,188,81,83,152,27,50,266,55,113,46,47,131,13,16,47,356,71,123,149,83,76,74,178,130,60,19
K09706,156,40,199,714,475,85,245,916,186,227,258,188,569,738,115,292,207,27,162,176,127,33,136,102,77,96,121,471,141,145,350,224,580,954
K09707,0,3,2,7,13,30,91,9,68,31,25,0,9,1,42,1,3,4,114,2,12,1,33,33,88,58,20,40,14,63,95,6,13,4
K09709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09710,1132,1177,968,1335,1176,934,1328,1542,1794,790,1151,712,689,1029,2315,1336,888,778,1454,1291,899,519,904,1029,1004,1404,1000,1141,1371,1113,1007,882,911,1184
K09711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,8,0,0,0,0,0,2,0,3,0,0
K09712,1059,2,0,0,0,526,1,1,25,2,1,1,0,136,1,0,0,1,7,31,340,627,0,167,28,0,160,0,32,10,0,0,0,2
K09713,0,28,0,0,0,1,61,0,50,0,0,0,0,0,1,0,0,4,17,0,3,0,53,37,66,0,32,3,0,19,28,20,55,17
K09717,0,36,0,0,2,2,91,0,48,0,0,0,0,0,1,0,0,4,27,0,4,0,115,51,87,0,38,2,0,26,47,58,78,18
K09720,2,36,0,0,0,2,97,0,60,0,0,0,0,0,0,0,0,5,23,0,3,0,0,50,93,0,48,2,0,0,46,21,85,20
K09721,1,33,0,0,0,0,87,0,48,0,0,0,0,0,2,0,0,3,26,0,4,0,95,42,79,0,43,1,0,27,41,26,73,15
K09722,1,35,0,0,0,3,75,0,44,0,0,0,0,0,0,0,0,5,24,0,4,0,116,41,82,0,43,2,0,21,42,20,71,12
K09723,0,63,0,0,0,4,148,0,94,0,0,0,0,0,0,0,0,10,31,1,3,0,136,66,114,0,65,3,0,31,83,43,123,32
K09724,1,28,0,0,0,1,76,0,56,0,0,0,0,0,0,0,0,5,23,0,2,0,87,45,73,0,37,1,0,15,38,17,77,17
K09726,2,67,5,0,0,2,77,7,78,0,0,0,0,0,0,7,0,3,52,0,3,0,99,60,109,0,53,4,52,43,105,18,86,15
K09727,1,22,0,0,0,2,69,0,39,0,0,0,0,0,1,0,0,6,17,0,1,0,84,39,71,0,29,2,0,26,34,23,72,16
K09728,2,38,0,0,0,5,88,0,43,0,0,0,0,0,1,0,0,10,26,0,2,0,130,42,74,0,53,0,0,34,44,24,88,21
K09729,0,37,0,0,0,13,83,0,55,1,7,0,0,2,0,18,0,26,29,0,0,0,105,39,90,5,40,2,11,38,38,18,64,13
K09730,0,22,0,0,0,1,47,0,25,0,0,0,0,0,0,0,0,4,7,0,1,0,117,23,34,0,11,2,0,19,22,9,54,5
K09732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09733,1,24,0,0,0,3,51,0,27,0,0,0,0,0,0,0,0,4,15,0,1,0,81,33,57,0,38,2,0,15,29,16,55,13
K09735,0,34,0,0,0,0,70,0,48,0,0,0,0,0,0,0,0,5,18,0,2,0,94,37,72,0,35,2,0,23,35,13,71,16
K09738,2,34,0,0,0,0,90,0,157,0,0,0,0,0,0,0,0,7,21,0,2,0,104,36,82,0,42,0,0,19,46,14,79,36
K09739,3,39,0,0,0,2,135,0,49,0,0,0,0,0,2,0,0,4,23,0,4,0,134,42,101,1,39,2,0,30,58,27,106,21
K09740,0,25,0,0,0,16,65,2,55,7,18,0,0,0,0,14,2,52,51,0,3,0,120,29,203,0,42,7,0,23,38,15,61,16
K09741,3,19,0,0,0,2,60,0,34,0,0,0,0,0,0,0,0,3,11,0,4,0,75,36,60,0,31,3,0,12,28,16,65,8
K09747,1434,1055,861,2225,1826,1103,2144,2002,1902,882,1047,668,1180,1404,1597,1347,794,437,1767,1396,911,2442,1318,1582,1207,1319,1211,1282,1752,1281,845,1421,1381,2004
K09748,1251,828,807,1472,1723,1035,1999,1689,1655,1147,1236,715,700,1223,1429,1471,687,389,1359,1306,753,1835,1149,840,1011,1181,1074,1315,1847,1473,763,892,1106,1451
K09749,20,1,229,15,144,256,88,15,35,51,273,107,0,159,76,132,168,64,11,37,40,33,9,0,29,4,2,70,7,117,8,3,67,6
K09758,0,0,4,0,3,44,5,17,1,182,54,101,0,2,25,39,32,126,3,2,1,0,39,0,14,14,48,1,0,14,7,13,8,0
K09759,71,132,210,462,173,6,335,256,88,103,136,117,206,184,156,89,143,15,101,96,83,12,141,71,126,53,55,101,13,44,69,89,269,222
K09760,1868,2657,925,329,1171,977,1433,770,2284,818,1186,916,279,1011,3607,1493,914,887,1347,1404,957,2907,498,1886,1091,1534,1103,1220,1214,1285,1292,876,401,591
K09761,1898,1815,960,1460,1585,1147,2142,1502,2653,1285,1448,1014,686,1519,2808,2153,1201,751,1275,1439,1186,2527,1013,1388,1243,1589,1059,1267,1838,1605,1251,1051,1259,1519
K09762,553,2049,1167,1767,1375,646,1881,1704,2713,745,1105,777,773,1179,2591,1493,1002,483,1952,1259,714,278,1182,1085,1022,1586,1009,1275,1611,1364,1200,1116,1210,1604
K09764,0,0,3,0,1,7,17,5,17,5,1,5,0,1,15,1,2,19,28,0,0,0,3,0,51,3,24,6,6,1,3,0,0,0
K09765,1051,973,666,1172,1392,653,1884,1578,1595,935,1140,636,565,1074,1707,1368,719,331,1016,887,456,2034,1200,1114,853,1058,835,1260,1466,1395,527,816,845,1212
K09766,1,2,265,22,83,196,119,7,5,52,223,135,1,141,98,105,185,2,3,31,37,33,0,0,3,0,0,53,0,120,3,2,53,4
K09767,778,108,109,105,33,355,81,183,223,64,74,77,100,97,325,117,58,41,358,161,272,292,496,132,159,288,275,183,39,99,102,63,50,44
K09768,1046,297,357,1187,1301,658,1230,1276,667,489,891,395,982,774,697,1006,580,84,676,674,465,562,515,357,566,739,511,938,644,449,542,346,915,1372
K09769,551,470,243,135,1008,364,979,434,1116,82,377,111,19,457,78,412,79,281,620,174,102,32,969,902,955,549,625,542,1251,642,153,1022,368,148
K09770,11,2,261,22,126,198,107,21,9,144,190,126,1,178,92,99,153,0,6,37,50,30,2,0,1,3,0,74,1,147,6,3,72,6
K09771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0,0,0,0,2
K09772,503,2173,1174,1330,1348,620,1731,1541,2744,683,1019,813,618,1066,2254,1333,961,509,1735,1337,717,2067,1088,1132,873,1523,879,1222,1868,1261,1184,1076,933,1321
K09773,2,18,24,0,1,30,14,98,42,1,5,1,26,7,17,42,3,42,39,67,8,162,17,79,20,22,62,9,0,45,4,5,5,14
K09774,1058,2,7,0,7,550,7,60,40,169,91,78,0,132,1,57,14,99,31,50,402,450,41,142,177,8,174,4,28,126,2,5,2,0
K09775,71,355,128,45,186,149,555,132,763,242,335,155,35,65,502,483,211,97,194,173,37,19,146,116,244,248,176,319,1161,273,62,239,197,6
K09776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09777,299,521,238,381,1046,331,1097,854,1025,309,512,252,206,598,369,678,305,138,593,292,125,101,418,324,626,464,480,610,956,620,286,554,506,856
K09779,331,377,390,691,1373,482,1679,925,1145,399,748,363,332,686,633,1182,418,110,688,546,248,127,261,609,552,708,496,806,1340,846,474,592,722,1066
K09780,554,5,26,0,2,357,10,21,46,13,8,1,2,59,33,64,3,28,29,112,177,434,20,87,80,2,130,15,14,67,26,28,0,173
K09781,503,7,2,4,2,231,3,28,41,3,1,0,12,81,3,1,1,1,2,15,177,256,0,79,20,0,95,16,10,31,10,0,0,6
K09786,600,1,0,1,0,226,0,0,13,0,0,0,0,46,0,0,0,0,5,13,168,291,0,88,10,0,126,0,16,10,0,0,0,0
K09787,444,673,652,1244,1504,542,1850,1344,1368,676,951,476,482,961,667,1295,618,218,931,930,301,176,558,750,895,865,666,910,1679,988,580,838,1096,1117
K09788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09789,1,2,2,0,4,75,9,25,1,213,55,134,0,0,0,32,8,138,5,0,3,0,27,3,11,5,40,1,0,11,3,2,3,0
K09790,813,334,465,676,400,506,234,285,480,369,216,271,225,199,80,374,264,225,589,510,322,309,642,225,276,629,351,188,137,233,209,225,516,794
K09791,571,4,0,0,0,293,0,0,24,2,3,0,0,49,0,0,0,0,2,16,199,299,0,105,6,0,105,2,19,5,4,0,0,0
K09792,6,14,38,21,44,50,133,65,10,66,15,25,3,3,31,63,20,0,5,2,0,0,0,14,161,15,1,75,5,5,20,2,0,6
K09793,175,22,12,18,6,51,72,45,76,134,112,73,7,25,2,166,7,148,34,18,7,3,180,413,266,128,82,29,99,166,11,145,2,5
K09794,575,2,0,0,0,300,0,0,30,3,46,0,0,55,1,0,9,11,5,22,159,134,2,101,17,0,97,0,13,8,0,0,1,0
K09795,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,12,1,0,0,0,4,1,4,0,2,0,0,0,0,0,0,0
K09796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09797,2,1,3,1,16,115,35,27,11,258,149,119,0,1,0,166,2,149,5,1,2,1,34,10,40,3,127,4,0,179,6,3,1,1
K09798,1064,3,5,3,5,501,33,71,76,31,98,14,0,98,3,12,18,38,35,88,337,566,17,157,222,3,226,4,34,37,0,1,0,1
K09799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
K09800,863,1,6,1,6,446,25,83,66,130,62,88,0,73,0,136,44,155,20,92,265,412,64,137,168,12,215,4,42,225,2,7,4,1
K09801,679,3,0,1,0,302,0,0,17,0,1,0,1,70,0,0,0,0,2,14,217,341,0,109,22,0,92,0,17,8,0,0,0,1
K09802,580,0,0,1,0,308,0,0,10,0,0,0,0,61,0,0,7,0,2,15,184,302,0,92,18,1,89,0,17,2,0,0,0,0
K09803,83,7,35,28,111,283,221,146,478,17,51,24,29,124,670,300,281,27,1066,139,58,205,304,223,75,252,326,69,256,265,160,330,77,257
K09805,0,0,0,0,0,0,0,0,0,69,0,0,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
K09806,694,2,0,0,0,352,0,0,17,1,0,0,0,54,0,0,15,0,4,22,255,311,0,104,45,2,123,0,15,0,1,0,0,0
K09807,728,156,83,123,123,442,497,124,195,130,63,49,7,80,37,212,25,69,467,69,313,389,66,252,498,177,464,125,297,391,137,139,146,27
K09808,1312,4,10,7,19,910,104,53,132,392,276,183,0,117,1,325,23,357,46,50,498,530,203,378,280,56,463,12,114,548,7,305,3,1
K09809,100,447,208,881,226,7,733,236,1690,237,77,81,478,235,28,85,285,85,124,146,101,15,63,28,76,599,50,149,528,63,228,96,147,963
K09810,670,6,2,3,6,387,46,26,58,259,198,157,0,56,0,224,10,177,22,34,196,394,66,95,64,4,283,13,22,185,6,7,8,2
K09811,1421,2088,1396,1650,1898,1229,2094,1865,2676,1271,1542,1224,808,1344,2608,1776,1283,820,1674,1402,1085,2316,1272,1136,1070,1731,1252,1505,1426,1317,1200,1017,1084,1279
K09812,1153,1864,1119,1144,1565,868,1651,1003,1815,859,1141,813,521,1094,2377,1431,948,704,1303,1142,851,1880,1104,765,636,1539,856,1113,1100,1079,1085,798,749,694
K09813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09814,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,108,1330,1,0,30,0,0,0,0,0,0,0,0,0
K09815,741,188,215,347,298,425,405,407,278,351,118,114,217,162,106,293,110,147,330,565,392,1858,370,213,655,356,377,263,378,425,283,345,376,279
K09816,620,147,100,252,572,280,454,295,137,312,114,142,30,260,95,140,73,166,247,175,284,2221,103,237,288,267,132,162,139,457,56,293,445,214
K09817,536,9,1,37,13,307,4,2,39,11,30,5,1,61,0,5,1,74,26,7,185,326,18,81,19,11,81,4,107,112,4,2,26,94
K09819,4,4,1,7,0,1,4,29,28,0,0,0,9,10,2,2,1,0,2,5,2,2,0,1,0,11,0,15,0,22,11,3,0,5
K09820,0,1,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
K09823,753,2,0,1,0,369,0,0,29,1,2,1,0,68,0,0,13,0,12,22,285,400,0,100,27,0,168,2,17,5,0,0,1,0
K09824,998,4,0,0,0,372,0,0,27,0,4,0,0,152,0,14,20,32,4,38,280,614,14,136,51,0,131,2,19,28,0,0,0,0
K09825,14,8,283,567,203,63,154,205,81,350,185,201,63,255,181,143,227,80,26,553,230,1874,427,28,37,159,30,79,3,137,146,75,95,246
K09826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09834,43,2,16,53,40,8,50,19,44,3,12,1,27,24,5,12,4,44,96,7,1,8,257,30,72,75,43,0,78,41,16,46,45,49
K09857,896,0,0,1,0,247,3,0,37,0,53,0,0,91,0,0,0,20,2,19,311,280,3,81,19,3,89,1,36,4,0,0,0,0
K09858,551,5,1,2,1,240,7,26,46,1,0,0,5,64,4,2,3,4,10,15,179,247,4,67,3,11,77,16,12,24,9,2,0,6
K09859,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09861,1273,309,1063,2154,974,977,1151,2527,717,1408,785,654,1618,1095,1212,835,797,240,584,1511,985,2364,849,409,310,937,480,912,220,678,400,449,777,1492
K09862,0,0,0,0,0,2,0,0,0,0,53,0,0,0,0,0,0,2,0,1,0,202,0,4,1,2,0,0,0,0,0,0,0,0
K09880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,18,10,0,0,0,0,0,0,0,0
K09882,0,0,0,0,0,0,229,0,0,0,0,0,0,106,0,0,0,0,0,0,0,166,0,106,0,287,0,0,7,0,50,0,0,20
K09883,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,167,0,107,0,293,0,0,0,0,0,0,0,0
K09885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09888,1113,235,619,1009,1414,953,1313,1109,463,807,1027,559,345,1026,943,1172,451,326,783,519,658,2219,320,415,559,634,526,915,927,933,377,595,929,1072
K09889,592,2,0,0,0,312,0,2,43,3,1,0,0,75,2,0,24,0,7,31,227,368,0,109,40,0,145,0,20,9,0,0,0,0
K09890,808,6,0,2,0,407,0,0,16,0,1,0,0,74,0,0,0,0,6,30,278,418,0,112,7,0,117,0,15,1,1,0,0,1
K09891,1300,4,1,2,0,413,0,2,33,2,5,1,0,123,0,1,1,3,10,59,435,342,0,202,30,0,175,3,27,12,0,0,0,0
K09892,807,6,0,1,0,463,0,1,32,1,2,0,0,98,0,0,17,2,4,41,312,384,0,167,36,1,195,1,26,10,0,0,0,1
K09893,795,1,0,1,0,397,0,1,17,1,2,0,0,72,0,0,12,0,7,15,252,365,0,135,26,0,152,1,15,6,0,0,0,1
K09894,839,2,0,1,0,328,0,0,24,1,2,0,0,99,1,0,13,1,11,25,279,452,0,136,43,4,172,0,19,8,0,0,0,1
K09895,713,2,0,2,0,361,0,1,20,1,2,1,0,73,1,0,21,0,5,29,247,378,0,108,50,6,104,1,19,5,1,0,0,1
K09896,780,3,0,2,0,301,0,2,15,0,1,0,0,80,0,0,10,0,4,18,268,222,0,98,20,1,115,0,15,3,0,0,0,0
K09897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1,0,0,0,0,0,0,0,0,0,0
K09898,754,3,0,2,0,284,0,1,25,0,4,0,0,58,0,0,13,1,7,21,275,340,0,96,27,2,149,1,22,7,0,0,0,0
K09899,623,0,1,0,0,303,0,0,13,0,2,1,0,56,0,0,15,2,4,13,204,352,0,80,33,0,98,0,15,6,0,0,0,0
K09900,620,1,0,1,0,266,0,1,20,2,2,1,0,62,0,0,0,0,4,17,238,346,0,117,10,0,138,0,16,6,0,0,0,0
K09901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,6,0,0,0,0,0,0,0,0,0
K09902,543,2,0,0,0,255,0,0,8,2,1,0,0,48,0,0,0,0,3,10,191,224,0,82,5,0,76,1,14,2,0,0,0,0
K09903,1472,2861,1416,1666,1628,1184,1994,1821,3181,1160,1639,1163,739,1334,3389,2113,1241,954,2064,1729,1114,1028,954,1881,1374,2051,1359,1563,2129,1593,1482,1438,945,1631
K09904,669,0,0,1,0,312,0,1,11,0,2,2,0,65,0,0,3,0,8,22,196,316,0,78,22,3,125,1,12,3,0,0,0,0
K09906,665,3,0,0,0,266,0,1,19,0,0,0,0,59,0,1,0,1,7,16,223,312,0,95,26,8,120,0,14,5,0,0,0,0
K09907,537,2,0,0,0,229,0,0,9,1,2,0,0,48,0,0,0,0,2,11,180,261,0,64,21,0,73,0,13,3,1,0,0,0
K09908,1024,3,0,2,0,482,0,2,40,0,6,0,0,80,0,0,16,0,4,26,333,416,0,157,47,3,210,0,18,10,0,0,0,0
K09909,581,3,0,1,0,249,0,1,16,0,2,0,0,56,0,0,0,0,4,11,200,143,0,90,16,0,94,0,10,1,0,0,0,0
K09910,597,1,0,1,0,304,1,0,16,0,2,1,0,67,0,0,3,1,4,21,216,333,0,80,7,2,122,0,17,9,0,0,0,0
